cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",369.1,14-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/23: TRAVEL: AI","X","","SB23","1057127","SB23.4696","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",369.1,14-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/23: TRAVEL: AI","X","","SB23","1057127","SB23.4697","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",317.1,15-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/23: TRAVEL: AI","X","","SB23","1057127","SB23.4698","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",317.1,15-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4699","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",55,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4700","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",465.1,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4701","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",465.1,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4702","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",465.1,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4703","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",465.1,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4704","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",465.1,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4705","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",55,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4706","P2016",
C00580480,"P60006046","Walker, Scott","MAILCHIMP",50,20-SEP-15,"ATLANTA","GA","30308","CREDIT CARD PAYMENT: ONLINE ADVERTISING","X","","SB23","1057130","SB23.139690","P2016",
C00580480,"P60006046","Walker, Scott","CAPITOL STRATEGY GROUP INC.",1533.35,03-NOV-15,"ATLANTA","GA","30339","FUNDRAISING CONSULTING","","","SB23","1057130","SB23.139978","P2016",
C00580480,"P60006046","Walker, Scott","HOLIDAY INN",127.03,08-SEP-15,"ATLANTA","GA","30346","FADNESS REIMBURSEMENT: TRAVEL: LODGING","X","","SB23","1057130","SB23.139667","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",231.1,28-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139558","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",231.1,28-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139559","P2016",
C00580480,"P60006046","Walker, Scott","DELTA",415,21-SEP-15,"ATLANTA","GA","30320","FADNESS REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139519","P2016",
C00580480,"P60006046","Walker, Scott","DELTA",421.39,21-SEP-15,"ATLANTA","GA","30320","FADNESS REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139520","P2016",
C00580480,"P60006046","Walker, Scott","DELTA",795.6,21-SEP-15,"ATLANTA","GA","30320","FADNESS REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139521","P2016",
C00580480,"P60006046","Walker, Scott","DELTA",291.6,23-SEP-15,"ATLANTA","GA","30320","KIRSCHNER REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139518","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",29,15-JUL-15,"ATLANTA","GA","30320","KUKOWSKI REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139543","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",8,16-JUL-15,"ATLANTA","GA","30320","KUKOWSKI REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139522","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",8,16-JUL-15,"ATLANTA","GA","30320","KUKOWSKI REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139523","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,21-JUL-15,"ATLANTA","GA","30320","GRIFFITH REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139531","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",503.2,21-JUL-15,"ATLANTA","GA","30320","GRIFFITH REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139576","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,22-JUL-15,"ATLANTA","GA","30320","GRIFFITH REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139532","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,01-AUG-15,"ATLANTA","GA","30320","HALL REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139533","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",223.1,08-AUG-15,"ATLANTA","GA","30320","GRIFFITH REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139557","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,16-AUG-15,"ATLANTA","GA","30320","HALL REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139534","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,19-AUG-15,"ATLANTA","GA","30320","HALL REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139535","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",19,27-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139528","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",29,27-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139544","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",273.7,27-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139561","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",467.6,27-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139571","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,28-AUG-15,"ATLANTA","GA","30320","HALL REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139536","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",39,28-AUG-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139547","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",521.2,20-AUG-15,"ATLANTA","GA","30354","WILEY 09/24 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.4801","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",22,21-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4781","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",22,21-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4782","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",530.35,30-AUG-15,"ATLANTA","GA","30354","GALLATIN 09/24 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.4790","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",373.2,30-AUG-15,"ATLANTA","GA","30354","WACLAWSKI 09/24 REIMBURSEMENT: TRAVEL: A","X","","SB23","1057127","SB23.4800","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",266.1,30-AUG-15,"ATLANTA","GA","30354","WILEY 09/24 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.4802","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",454.3,31-AUG-15,"ATLANTA","GA","30354","NEITZEL 09/17 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.4793","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",330.5,01-SEP-15,"ATLANTA","GA","30354","WILEY 09/24 REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057127","SB23.4803","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",406.6,19-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4780","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",406.6,19-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4779","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",499.1,14-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4774","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",25,14-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4775","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",437.6,14-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4776","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",512.2,14-AUG-15,"ATLANTA","GA","30354","WACLAWSKI 09/09 REIMBURSEMENT: TRAVEL: A","X","","SB23","1057127","SB23.4799","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",416.1,16-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4777","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",556.6,17-AUG-15,"ATLANTA","GA","30354","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.4788","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",1318.2,18-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4778","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",173.1,18-AUG-15,"ATLANTA","GA","30354","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.4789","P2016",
C00580480,"P60006046","Walker, Scott","MADISON STRATEGIES LLC",5000,25-JAN-16,"FLOWERY BRANCH","GA","30542","STRATEGY CONSULTING","","","SB23","1054762","SB23.140357","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",425.6,30-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4734","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",25,30-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4735","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",-55,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4721","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",-55,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4722","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",-55,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4723","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",426.1,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4736","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",426.1,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4737","P2016",
C00580480,"P60006046","Walker, Scott","HASSEL WEEMS PHOTOGRAPHY",365.56,07-AUG-15,"LOCUST GROVE","GA","30248","PHOTOGRAPHY SERVICES","","","SB23","1057127","SB23.4988","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",96.49,18-JUL-15,"ATLANTA","GA","30339","NEITZEL 08/07 REIMBURSEMENT: EVENT STAGI","X","","SB23","1057127","SB23.5846","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",21.62,30-JUL-15,"ATLANTA","GA","30339","GALLATIN 09/09 REIMBURSEMENT: OFFICE SUP","X","","SB23","1057127","SB23.5844","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",21.61,30-JUL-15,"ATLANTA","GA","30339","RHODEN 08/07 REIMBURSEMENT: EVENT STAGIN","X","","SB23","1057127","SB23.5848","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",28.79,06-AUG-15,"ATLANTA","GA","30339","NEITZEL 08/07 REIMBURSEMENT: EVENT STAGI","X","","SB23","1057127","SB23.5847","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",43.62,23-AUG-15,"ATLANTA","GA","30339","GALLATIN 09/09 REIMBURSEMENT: OFFICE SUP","X","","SB23","1057127","SB23.5845","P2016",
C00580480,"P60006046","Walker, Scott","CROWNE PLAZA",1329.39,28-JUL-15,"ATLANTA","GA","30346","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4619","P2016",
C00580480,"P60006046","Walker, Scott","CROWNE PLAZA",1522.9,11-AUG-15,"ATLANTA","GA","30346","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4620","P2016",
C00580480,"P60006046","Walker, Scott","CROWNE PLAZA",218,25-AUG-15,"ATLANTA","GA","30346","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4621","P2016",
C00580480,"P60006046","Walker, Scott","MADISON STRATEGIES LLC",10511.69,07-AUG-15,"FLOWERY BRANCH","GA","30542","STRATEGY CONSULTING","","","SB23","1057127","SB23.5139","P2016",
C00580480,"P60006046","Walker, Scott","MADISON STRATEGIES LLC",11138.46,19-AUG-15,"FLOWERY BRANCH","GA","30542","STRATEGY CONSULTING","","","SB23","1057127","SB23.5140","P2016",
C00580480,"P60006046","Walker, Scott","NAIDU, NATHAN",231.21,24-SEP-15,"MARIETTA","GA","30066","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6983","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",22.72,25-JUN-15,"ATLANTA","GA","30339","AMEX 07/22 PMT: EVENT STAGING EXPENSE","X","","SB23","1057127","SB23.5843","P2016",
C00580480,"P60006046","Walker, Scott","THE HOME DEPOT",81.16,12-JUL-15,"ATLANTA","GA","30339","WETZEL 08/07 REIMBURSEMENT: EVENT STAGIN","X","","SB23","1057127","SB23.5849","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",55,16-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4707","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",680.1,17-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 07/28: TRAVEL: AI","X","","SB23","1057127","SB23.4708","P2016",
C00580480,"P60006046","Walker, Scott","ATLANTA PRO AV LLC",1816.84,22-JUL-15,"ATLANTA","GA","30318","EVENT STAGING EXPENSE","","","SB23","1057127","SB23.4302","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",25,01-SEP-15,"ATLANTA","GA","30320","HALL REIMBURSEMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139538","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",379.1,01-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139568","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",970.7,01-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139598","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139551","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139552","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139553","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139554","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139555","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",89,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139556","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",469.6,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139572","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4738","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4739","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",426.1,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4740","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",426.1,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4741","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4742","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4743","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4744","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",426.1,31-JUL-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4745","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",812.7,04-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4746","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",576.1,05-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4747","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,05-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4748","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",287.6,06-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4749","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",287.6,06-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4750","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",287.6,06-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4751","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",287.6,06-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4752","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",292.6,06-AUG-15,"ATLANTA","GA","30354","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: AI","X","","SB23","1057127","SB23.4787","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",509.6,10-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4753","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",509.6,10-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4754","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",25,10-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4755","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",59,10-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4756","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4757","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4758","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",649.1,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4759","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",39,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4760","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",649.1,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4761","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIR LINES",649.1,11-AUG-15,"ATLANTA","GA","30354","DINERS CLUB MASTERCARD 09/03 PMT: TRAVEL","X","","SB23","1057127","SB23.4762","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",561.1,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139577","P2016",
C00580480,"P60006046","Walker, Scott","DELTA AIRLINES",561.1,04-SEP-15,"ATLANTA","GA","30320","CREDIT CARD PAYMENT: TRAVEL: AIR","X","","SB23","1057130","SB23.139578","P2016",
